5,0.982499841144427,0,0.00731779723042143,0,LGA,arr_rate,M5,H1,rate_28
10,0.982419016735455,-0.000158259845081664,0.0073294814516864,0.000353879771711187,LGA,arr_rate,M5,H1,rate_28
15,0.982419016735455,-0.000158259845081664,0.0073294814516864,0.000353879771711187,LGA,arr_rate,M5,H1,rate_28
20,0.982297755619853,-0.000393062175316315,0.00733870948161622,0.000554970371484008,LGA,arr_rate,M5,H1,rate_28
25,0.982297755619853,0.00376785123216216,0.00733870948161622,0.00887413861590265,LGA,arr_rate,M5,H1,rate_28
30,0.982257343415367,0.00369118393728528,0.0073453709232183,0.00892488486626409,LGA,arr_rate,M5,H1,rate_28
5,0.830812313079261,0.271516663889659,0.0381457536219918,0.124949987459522,LGA,arr_rate,M5,H1,rate_30
10,0.829236653640782,0.300729571960143,0.0307083305903034,0.112407601897233,LGA,arr_rate,M5,H1,rate_30
15,0.829034853974566,0.313359664412834,0.0276266687945214,0.10905550642539,LGA,arr_rate,M5,H1,rate_30
20,0.825882473337991,0.308074110357403,0.0241505140286053,0.0983107995985689,LGA,arr_rate,M5,H1,rate_30
25,0.825882579513953,0.31214022968811,0.0222897633984706,0.0945661027563211,LGA,arr_rate,M5,H1,rate_30
30,0.824710454068851,0.311457316036687,0.0214871151223059,0.0916696572672105,LGA,arr_rate,M5,H1,rate_30
5,0.976235132710968,0,0.0116028742648619,0,LGA,arr_rate,M5,H1,rate_32
10,0.976194720506482,-7.96847764003299e-05,0.0115595006197105,0.000178180576803009,LGA,arr_rate,M5,H1,rate_32
15,0.976033079855921,0.00355659681613048,0.0113708832615378,0.0092518080618718,LGA,arr_rate,M5,H1,rate_32
20,0.975750169922376,0.00683189361198261,0.0111353682317951,0.0179676288094666,LGA,arr_rate,M5,H1,rate_32
25,0.975548092565183,0.00628269074447687,0.0109849116385081,0.0170659681662684,LGA,arr_rate,M5,H1,rate_32
30,0.975143913348654,0.00940067563641239,0.010735838246613,0.0164745696698993,LGA,arr_rate,M5,H1,rate_32
