0.0226438550363405,0.25,0.987038032241757,0.924293216896414,0.00327537697598067,0.0199146406082207
0.0226438550363405,0.5,0.987266407938358,0.92561454116474,0.00318572526948579,0.0194523046647383
0.0226438550363405,1,0.987723257160292,0.928287920254513,0.00354294543728677,0.0215802455395567
0.0226438550363405,2,0.987666146937562,0.927976307762538,0.00361337003654348,0.0219671952661917
0.0226438550363405,4,0.987723257160292,0.928265083598189,0.00344965894887307,0.0210329604613505
0.0226438550363405,8,0.987837510240165,0.928953021298787,0.00353046373638424,0.0215178638498434
0.0226438550363405,16,0.98772332235461,0.92827974789983,0.00363355907734256,0.0220995503408123
0.0226438550363405,32,0.987609134506309,0.927773833242544,0.00364137648447599,0.0220901545614099
0.0226438550363405,64,0.987780399980181,0.928805883235972,0.00361301751296665,0.021884588378641
0.0226438550363405,128,0.987780367383022,0.92891313716067,0.0036826818045114,0.0222378527180424
0.0666501383280132,0.25,0.9872093629472,0.92522980503202,0.00323242873933734,0.0196944294163758
0.0666501383280132,0.5,0.987494848866532,0.926934845853415,0.00353482846657311,0.0214685663154677
0.0666501383280132,1,0.987494848829278,0.926972807093352,0.00359572379130927,0.021822976610345
0.0666501383280132,2,0.98749491406085,0.927022502818741,0.00363547191699627,0.022054660918173
0.0666501383280132,4,0.98766621213188,0.92807036803684,0.00376046821605497,0.0228271435730438
0.0666501383280132,8,0.987666179534721,0.928160841611839,0.00373150828352528,0.0225978248600652
0.0666501383280132,16,0.987780497846166,0.928992898046283,0.00368224111091404,0.0222149204145357
0.0666501383280132,32,0.987666244766293,0.928445471373633,0.00359277053786691,0.021713239934481
0.0666501383280132,64,0.987723354989023,0.928792958483363,0.00361335337059844,0.0218363109648047
0.0666501383280132,128,0.987723354989023,0.928792958483363,0.00361335337059844,0.0218363109648047
0.110656421619686,0.25,0.987095142464487,0.924602783602592,0.00329898982647813,0.0200760736882596
0.110656421619686,0.5,0.987437738606548,0.926597364280144,0.00346801269427636,0.0211154603333846
0.110656421619686,1,0.98766621213188,0.927982043149887,0.00355240031224449,0.0216236743866605
0.110656421619686,2,0.987723289757451,0.928381668008492,0.00367339173001798,0.0223411580123798
0.110656421619686,4,0.987780400017435,0.928819964272925,0.00365303145509906,0.022176590105511
0.110656421619686,8,0.987552089515152,0.927714996764413,0.00357859914620858,0.0216217071301462
0.110656421619686,16,0.987609167140722,0.928105207132959,0.00351990489001183,0.0212878832450169
0.110656421619686,32,0.987666277363452,0.928452694242689,0.00354193403254656,0.0214195333986054
0.110656421619686,64,0.987552089515152,0.927835351092378,0.00365860365453353,0.0220434020332416
0.110656421619686,128,0.987380791444121,0.926915967104732,0.00358499441333625,0.0216044200220505
0.154662704911359,0.25,0.987380628383818,0.926313392261189,0.00361589450703419,0.0219470692655619
0.154662704911359,0.5,0.98760910190915,0.927645415282369,0.00347873194413367,0.0211843353015922
0.154662704911359,1,0.987780367383022,0.928673078488966,0.00359327837874906,0.021854059862628
0.154662704911359,2,0.987666179534721,0.928126755131383,0.00359313220952178,0.0218151853336385
0.154662704911359,4,0.987666309997865,0.928335905555217,0.00351117895501372,0.021260601192619
