15,0.870158713284104,0.338966523095972,0.0122308644412316,0.0236459715599458,LGA,arr_rate,M4,H1,rate_38
20,0.869469915803391,0.340227060501856,0.0137730195958554,0.0361986519175678,LGA,arr_rate,M4,H1,rate_38
25,0.868551467910993,0.338665396548906,0.0129497638673047,0.029813671446584,LGA,arr_rate,M4,H1,rate_38
30,0.866638192827126,0.330520835427138,0.0133962465274698,0.0361735891551576,LGA,arr_rate,M4,H1,rate_38
5,0.691642873182468,0.330594633111475,0.0250687567095073,0.0432618510676203,LGA,arr_rate,M4,H1,rate_40
10,0.708556963530422,0.371369504316466,0.0249849102417229,0.0407937224996926,LGA,arr_rate,M4,H1,rate_40
15,0.718697831060734,0.394293978160651,0.0229601688534275,0.0369987006785717,LGA,arr_rate,M4,H1,rate_40
20,0.726045362948469,0.41114541997664,0.0222124615016377,0.0358818766351687,LGA,arr_rate,M4,H1,rate_40
25,0.730140082651012,0.420565579957804,0.0203963032081926,0.03392240796358,LGA,arr_rate,M4,H1,rate_40
30,0.733354544110693,0.427798883168659,0.0222253068623674,0.0366449826652826,LGA,arr_rate,M4,H1,rate_40
5,0.976488474342505,0.384805225746145,0.0138155958008453,0.0958320817990064,SFO,arr_rate,M4,H1,rate_28
10,0.977512347307059,0.472568990454769,0.0129910532844979,0.0722137224116504,SFO,arr_rate,M4,H1,rate_28
15,0.977475777550248,0.489434651060498,0.0128275533481778,0.0731446329768079,SFO,arr_rate,M4,H1,rate_28
20,0.977804871933982,0.514259041416518,0.0129502179344979,0.0599860234284763,SFO,arr_rate,M4,H1,rate_28
25,0.977878031504144,0.517704358588638,0.0126256933168811,0.0550550632118625,SFO,arr_rate,M4,H1,rate_28
30,0.977622069948518,0.514180620065874,0.0124266660014249,0.0406626512783729,SFO,arr_rate,M4,H1,rate_28
5,0.926613249416773,0.836939669979308,0.023709735808091,0.0549827818085474,SFO,arr_rate,M4,H1,rate_30
10,0.924748358957234,0.832125514466481,0.0217907472219934,0.0514773186081737,SFO,arr_rate,M4,H1,rate_30
15,0.92251778430061,0.82687603269479,0.0209006994547982,0.0498568156967251,SFO,arr_rate,M4,H1,rate_30
20,0.920067924813382,0.821032495366493,0.0206008865123962,0.0493001395260639,SFO,arr_rate,M4,H1,rate_30
25,0.918459002594982,0.817391089390765,0.0212924442184382,0.0508157788859449,SFO,arr_rate,M4,H1,rate_30
30,0.917179201502369,0.814300073643409,0.0208678900836106,0.0499221097177083,SFO,arr_rate,M4,H1,rate_30
5,0.963471225384358,0.000467878749474387,0.0419028932330555,0.00315094382132821,SFO,arr_rate,M4,H1,rate_33
10,0.96182574009466,0.00265966132353104,0.0403252403391246,0.0100256407848231,SFO,arr_rate,M4,H1,rate_33
15,0.960655628215941,0.00301510219817717,0.0398164577981301,0.0122051234856351,SFO,arr_rate,M4,H1,rate_33
20,0.959558689278409,0.00150807296962389,0.0389904609889364,0.0120734520228612,SFO,arr_rate,M4,H1,rate_33
25,0.959193025137864,0.00481453514941277,0.038389837055393,0.0166478384034483,SFO,arr_rate,M4,H1,rate_33
30,0.958827414481423,0.0056872841181626,0.0380860478584579,0.0186231378650523,SFO,arr_rate,M4,H1,rate_33
5,0.916959696049831,0.072196925873228,0.0370432651408763,0.0873189632094114,SFO,arr_rate,M4,H1,rate_34
10,0.914473353717463,0.124500582598214,0.0311323493743145,0.0958699043366495,SFO,arr_rate,M4,H1,rate_34
15,0.914765918457465,0.149439795876327,0.0307289707529441,0.102462177724677,SFO,arr_rate,M4,H1,rate_34
20,0.913815205063073,0.150775148171222,0.0302051270800943,0.101114255488077,SFO,arr_rate,M4,H1,rate_34
25,0.913266712195011,0.154994936632989,0.0296529187184911,0.101731156190343,SFO,arr_rate,M4,H1,rate_34
30,0.912645113240893,0.155038009890578,0.0293676564014571,0.099095633932421,SFO,arr_rate,M4,H1,rate_34
5,0.971441754305387,0.0110494507074892,0.00907151214575873,0.0120155079470798,SFO,arr_rate,M4,H1,rate_36
10,0.970746969039054,0.0404349831945468,0.00965942453246218,0.0406128526251154,SFO,arr_rate,M4,H1,rate_36
15,0.970344721770672,0.0465149411258295,0.00987380931754076,0.0382962732721055,SFO,arr_rate,M4,H1,rate_36
20,0.970088766900559,0.0446560777359132,0.0100426432560747,0.0440026951849267,SFO,arr_rate,M4,H1,rate_36
25,0.969723082703474,0.0620446081615921,0.0101198234368026,0.0424762008719574,SFO,arr_rate,M4,H1,rate_36
30,0.969467141204388,0.0625139368834011,0.0099695107759115,0.0415634238650761,SFO,arr_rate,M4,H1,rate_36
5,0.97813440087607,-0.00033898027080107,0.0302856983638351,0.000757982928542479,SFO,arr_rate,M4,H1,rate_40
10,0.974441176342777,-0.00390896403032922,0.0289079804270396,0.00543186034128881,SFO,arr_rate,M4,H1,rate_40
15,0.972868857308753,-0.00470732769725742,0.0284053829498858,0.00606013023753251,SFO,arr_rate,M4,H1,rate_40
20,0.972174138897552,-0.00499787737817872,0.0280658872333075,0.00614182503227453,SFO,arr_rate,M4,H1,rate_40
25,0.971589116385758,-0.00516356317855586,0.027861550527061,0.00626695745683684,SFO,arr_rate,M4,H1,rate_40
30,0.971113763031319,-0.0053038197108444,0.0276941355078215,0.00639813032111996,SFO,arr_rate,M4,H1,rate_40
5,0.887013484345704,0.0814438639768746,0.0447190040441599,0.0494075939493817,SFO,arr_rate,M4,H1,rate_45
10,0.880724121297939,0.108990184775399,0.0421637685523617,0.0617559406219367,SFO,arr_rate,M4,H1,rate_45
15,0.878639859096125,0.116226099477447,0.0415795529551743,0.0643942760909913,SFO,arr_rate,M4,H1,rate_45
20,0.876628689609342,0.120223622448856,0.0416796591213715,0.058905606238293,SFO,arr_rate,M4,H1,rate_45
25,0.874763832577369,0.121081980107268,0.0406999319375726,0.0626399729893546,SFO,arr_rate,M4,H1,rate_45
30,0.873813045642332,0.11967289924405,0.0410019802542742,0.0554309138789594,SFO,arr_rate,M4,H1,rate_45
5,0.813187301670075,0.614640943952073,0.0566901838559435,0.110053179768013,SFO,arr_rate,M4,H1,rate_54
10,0.805179748377342,0.589724378201617,0.0516584316684295,0.103718397061677,SFO,arr_rate,M4,H1,rate_54
15,0.801669466225289,0.580274866376505,0.0524020308775764,0.107113450905457,SFO,arr_rate,M4,H1,rate_54
20,0.798744126358872,0.57393748436176,0.0518295182554383,0.105705845755703,SFO,arr_rate,M4,H1,rate_54
25,0.796294293613697,0.568269824463121,0.0523081936100374,0.107149092979315,SFO,arr_rate,M4,H1,rate_54
30,0.796221040446352,0.567943964875685,0.0509387045364522,0.104387221465673,SFO,arr_rate,M4,H1,rate_54
